transaction_id,contract_id,client_id,payment_amt,payment_code,transaction_date
8518,532,72,916.67,PAYMENT,2017-11-26 17:08
8519,532,72,137.49,PAYMENT,2017-11-26 17:08
13900,532,72,137.49,PAYMENT,2018-02-25 17:08
15832,532,72,137.49,PAYMENT,2018-03-25 17:08
5076,532,72,916.67,PAYMENT,2017-09-25 18:08
5077,532,72,137.49,PAYMENT,2017-09-25 18:08
10264,532,72,916.67,PAYMENT,2017-12-26 17:08
10265,532,72,137.49,PAYMENT,2017-12-26 17:08
15910,532,72,137.49,DEFAULT,2018-03-26 17:08
15909,532,72,916.67,DEFAULT,2018-03-26 17:08
18875,532,72,916.67,PAYMENT,2018-05-07 18:08
18876,532,72,137.49,PAYMENT,2018-05-07 18:08
11987,532,72,916.67,PAYMENT,2018-01-24 17:08
11988,532,72,137.49,PAYMENT,2018-01-24 17:08
1545,532,72,137.49,PAYMENT,2017-07-25 18:08
1544,532,72,916.67,PAYMENT,2017-07-25 18:08
18170,532,72,916.67,DEFAULT,2018-04-29 18:08
198,532,72,916.67,PAYMENT,2017-07-03 18:08
199,532,72,137.49,PAYMENT,2017-07-03 18:08
6728,532,72,916.67,PAYMENT,2017-10-25 17:08
6729,532,72,137.49,PAYMENT,2017-10-25 17:08
3427,532,72,916.67,PAYMENT,2017-08-27 18:09
3428,532,72,137.49,PAYMENT,2017-08-27 18:09
13899,532,72,916.67,PAYMENT,2018-02-25 17:08
15831,532,72,916.67,PAYMENT,2018-03-25 17:08
18171,532,72,137.49,DEFAULT,2018-04-29 18:08
16225,532,72,137.49,PAYMENT,2018-04-02 18:08
18014,532,72,137.49,PAYMENT,2018-04-25 18:08
18013,532,72,916.67,PAYMENT,2018-04-25 18:08
16224,532,72,916.67,PAYMENT,2018-04-02 18:08
20918,998,73,133.33,PAYMENT,2018-06-03 18:08
14354,998,73,133.33,PAYMENT,2018-03-04 17:08
16323,998,73,133.33,PAYMENT,2018-04-03 18:08
23577,998,73,833.33,PAYMENT,2018-07-03 18:08
18603,998,73,133.33,PAYMENT,2018-05-03 18:08
20917,998,73,833.33,PAYMENT,2018-06-03 18:08
10828,998,73,133.33,PAYMENT,2018-01-07 17:08
10827,998,73,883.33,PAYMENT,2018-01-07 17:08
10598,998,73,50,PAYMENT,2018-01-03 17:08
10597,998,73,10049.96,PAYMENT,2018-01-03 17:08
23578,998,73,133.33,PAYMENT,2018-07-03 18:08
14353,998,73,833.33,PAYMENT,2018-03-04 17:08
18602,998,73,833.33,PAYMENT,2018-05-03 18:08
12447,998,73,833.33,PAYMENT,2018-02-04 17:08
12448,998,73,133.33,PAYMENT,2018-02-04 17:08
16322,998,73,833.33,PAYMENT,2018-04-03 18:08
25213,714,74,666.67,PAYMENT,2018-07-22 18:08
8279,714,74,666.67,PAYMENT,2017-11-21 17:08
25214,714,74,106.66,PAYMENT,2018-07-22 18:08
8280,714,74,106.66,PAYMENT,2017-11-21 17:08
4863,714,74,666.67,PAYMENT,2017-09-21 18:08
4864,714,74,106.66,PAYMENT,2017-09-21 18:08
10051,714,74,666.67,PAYMENT,2017-12-21 17:08
10052,714,74,106.66,PAYMENT,2017-12-21 17:08
22653,714,74,106.66,PAYMENT,2018-06-21 18:08
22652,714,74,666.67,PAYMENT,2018-06-21 18:08
17692,714,74,106.66,PAYMENT,2018-04-22 18:08
17691,714,74,666.67,PAYMENT,2018-04-22 18:08
11740,714,74,666.67,PAYMENT,2018-01-21 17:08
11741,714,74,106.66,PAYMENT,2018-01-21 17:08
15635,714,74,106.66,PAYMENT,2018-03-21 17:08
15634,714,74,666.67,PAYMENT,2018-03-21 17:08
3109,714,74,8050.04,PAYMENT,2017-08-21 18:09
3110,714,74,50,PAYMENT,2017-08-21 18:09
13716,714,74,666.67,PAYMENT,2018-02-21 17:08
6490,714,74,666.67,PAYMENT,2017-10-22 17:08
6491,714,74,106.66,PAYMENT,2017-10-22 17:08
3315,714,74,716.67,PAYMENT,2017-08-24 18:09
3316,714,74,106.66,PAYMENT,2017-08-24 18:09
13717,714,74,106.66,PAYMENT,2018-02-21 17:08
20101,714,74,666.67,PAYMENT,2018-05-21 18:08
20102,714,74,106.66,PAYMENT,2018-05-21 18:08
4786,385,75,833.33,PAYMENT,2017-09-20 18:08
4787,385,75,108.33,PAYMENT,2017-09-20 18:08
8201,385,75,833.33,PAYMENT,2017-11-20 17:08
8202,385,75,108.33,PAYMENT,2017-11-20 17:08
9987,385,75,833.33,PAYMENT,2017-12-20 17:08
1259,385,75,108.33,PAYMENT,2017-07-20 18:08
9988,385,75,108.33,PAYMENT,2017-12-20 17:08
1258,385,75,833.33,PAYMENT,2017-07-20 18:08
11758,385,75,833.33,PAYMENT,2018-01-21 17:08
11759,385,75,108.33,PAYMENT,2018-01-21 17:08
3024,385,75,833.33,PAYMENT,2017-08-20 18:09
3025,385,75,108.33,PAYMENT,2017-08-20 18:09
6505,385,75,108.33,PAYMENT,2017-10-22 17:08
6504,385,75,833.33,PAYMENT,2017-10-22 17:08
15156,456,76,183.33,DEFAULT,2018-03-15 17:08
14925,456,76,26.66,DEFAULT,2018-03-12 17:08
1162,456,76,166.67,PAYMENT,2017-07-19 18:08
1163,456,76,26.66,PAYMENT,2017-07-19 18:08
15441,456,76,26.66,PAYMENT,2018-03-19 17:08
15440,456,76,166.67,PAYMENT,2018-03-19 17:08
4696,456,76,166.67,PAYMENT,2017-09-19 18:08
4697,456,76,26.66,PAYMENT,2017-09-19 18:08
15161,456,76,166.67,PAYMENT,2018-03-15 17:08
9879,456,76,166.67,PAYMENT,2017-12-19 17:08
9880,456,76,26.66,PAYMENT,2017-12-19 17:08
15162,456,76,26.66,PAYMENT,2018-03-15 17:08
14669,456,76,26.66,PAYMENT,2018-03-08 17:08
11672,456,76,166.67,PAYMENT,2018-01-21 17:08
11673,456,76,26.66,PAYMENT,2018-01-21 17:08
14668,456,76,166.67,PAYMENT,2018-03-08 17:08
2942,456,76,166.67,PAYMENT,2017-08-20 18:09
2943,456,76,26.66,PAYMENT,2017-08-20 18:09
6353,456,76,26.66,PAYMENT,2017-10-19 17:08
6352,456,76,166.67,PAYMENT,2017-10-19 17:08
13515,456,76,166.67,PAYMENT,2018-02-19 17:08
13516,456,76,26.66,PAYMENT,2018-02-19 17:08
13680,456,76,166.67,DEFAULT,2018-02-21 17:08
13681,456,76,26.66,DEFAULT,2018-02-21 17:08
15044,456,76,183.33,PAYMENT,2018-03-13 17:08
14924,456,76,166.67,DEFAULT,2018-03-12 17:08
8004,456,76,166.67,PAYMENT,2017-11-19 17:08
8005,456,76,26.66,PAYMENT,2017-11-19 17:08
4451,503,77,333.33,PAYMENT,2017-09-17 18:08
4452,503,77,50,PAYMENT,2017-09-17 18:08
9611,503,77,333.33,PAYMENT,2017-12-17 17:08
9612,503,77,50,PAYMENT,2017-12-17 17:08
13341,503,77,50,PAYMENT,2018-02-18 17:08
2799,503,77,50,PAYMENT,2017-08-16 18:09
11443,503,77,333.33,PAYMENT,2018-01-16 17:08
11444,503,77,50,PAYMENT,2018-01-16 17:08
6175,503,77,333.33,PAYMENT,2017-10-16 17:08
6176,503,77,50,PAYMENT,2017-10-16 17:08
17296,503,77,50,PAYMENT,2018-04-16 18:08
17295,503,77,333.33,PAYMENT,2018-04-16 18:08
2798,503,77,333.33,PAYMENT,2017-08-16 18:09
848,503,77,333.33,PAYMENT,2017-07-16 18:08
849,503,77,50,PAYMENT,2017-07-16 18:08
15263,503,77,50,PAYMENT,2018-03-18 17:08
13340,503,77,333.33,PAYMENT,2018-02-18 17:08
7921,503,77,333.33,PAYMENT,2017-11-16 17:08
15262,503,77,333.33,PAYMENT,2018-03-18 17:08
7922,503,77,50,PAYMENT,2017-11-16 17:08
16218,1123,78,833.33,PAYMENT,2018-04-02 18:08
23546,1123,78,200,PAYMENT,2018-07-03 18:08
18606,1123,78,833.33,PAYMENT,2018-05-03 18:08
18695,1123,78,833.33,DEFAULT,2018-05-07 18:08
19801,1123,78,200,PAYMENT,2018-05-17 18:08
19617,1123,78,500,DEFAULT,2018-05-16 18:08
18607,1123,78,133.33,PAYMENT,2018-05-03 18:08
18697,1123,78,833.33,DEFAULT,2018-05-07 18:08
20059,1123,78,200,DEFAULT,2018-05-21 18:08
18698,1123,78,133.33,DEFAULT,2018-05-07 18:08
16375,1123,78,133.33,DEFAULT,2018-04-04 18:08
16974,1123,78,133.33,DEFAULT,2018-04-12 18:08
18005,1123,78,833.33,PAYMENT,2018-04-25 18:08
19607,1123,78,500,PAYMENT,2018-05-15 18:08
22992,1123,78,200,PAYMENT,2018-06-26 18:08
14368,1123,78,133.33,PAYMENT,2018-03-04 17:08
18173,1123,78,133.33,DEFAULT,2018-04-29 18:08
21286,1123,78,66.67,PAYMENT,2018-06-07 18:09
16839,1123,78,133.33,PAYMENT,2018-04-10 18:08
19704,1123,78,500,DEFAULT,2018-05-17 18:08
16838,1123,78,833.33,PAYMENT,2018-04-10 18:08
24367,1123,78,33.34,PAYMENT,2018-07-12 18:09
24918,1123,78,66.67,PAYMENT,2018-07-18 18:09
18006,1123,78,133.33,PAYMENT,2018-04-25 18:08
18608,1123,78,833.33,PAYMENT,2018-05-03 18:08
16374,1123,78,833.33,DEFAULT,2018-04-04 18:08
18172,1123,78,833.33,DEFAULT,2018-04-29 18:08
19507,1123,78,500,PAYMENT,2018-05-14 18:08
14170,1123,78,50,PAYMENT,2018-02-28 17:08
18696,1123,78,133.33,DEFAULT,2018-05-07 18:08
21285,1123,78,133.33,PAYMENT,2018-06-07 18:09
14367,1123,78,883.33,PAYMENT,2018-03-04 17:08
24366,1123,78,166.66,PAYMENT,2018-07-12 18:09
16973,1123,78,833.33,DEFAULT,2018-04-12 18:08
14169,1123,78,10049.96,PAYMENT,2018-02-28 17:08
24917,1123,78,133.33,PAYMENT,2018-07-18 18:09
16219,1123,78,133.33,PAYMENT,2018-04-02 18:08
19606,1123,78,200,PAYMENT,2018-05-15 18:08
18609,1123,78,133.33,PAYMENT,2018-05-03 18:08
4208,616,79,625,PAYMENT,2017-09-11 18:09
22682,1489,79,1716.67,PAYMENT,2018-06-21 18:08
4209,616,79,100,PAYMENT,2017-09-11 18:09
24986,1489,79,1666.67,PAYMENT,2018-07-18 18:09
16909,616,79,100,PAYMENT,2018-04-11 18:08
24987,1489,79,266.66,PAYMENT,2018-07-18 18:09
9360,616,79,625,PAYMENT,2017-12-11 17:08
22306,1489,79,20050.04,PAYMENT,2018-06-18 18:08
9361,616,79,100,PAYMENT,2017-12-11 17:08
22307,1489,79,50,PAYMENT,2018-06-18 18:08
16908,616,79,625,PAYMENT,2018-04-11 18:08
22683,1489,79,266.66,PAYMENT,2018-06-21 18:08
619,616,79,7550,PAYMENT,2017-07-11 18:08
620,616,79,50,PAYMENT,2017-07-11 18:08
14816,616,79,100,PAYMENT,2018-03-11 17:08
2592,616,79,625,PAYMENT,2017-08-13 18:09
2593,616,79,100,PAYMENT,2017-08-13 18:09
19265,616,79,625,PAYMENT,2018-05-13 18:08
12883,616,79,625,PAYMENT,2018-02-11 17:08
19266,616,79,100,PAYMENT,2018-05-13 18:08
12884,616,79,100,PAYMENT,2018-02-11 17:08
11130,616,79,625,PAYMENT,2018-01-11 17:08
11131,616,79,100,PAYMENT,2018-01-11 17:08
14815,616,79,625,PAYMENT,2018-03-11 17:08
5947,616,79,625,PAYMENT,2017-10-11 17:08
5948,616,79,100,PAYMENT,2017-10-11 17:08
21641,616,79,100,PAYMENT,2018-06-11 18:09
21640,616,79,625,PAYMENT,2018-06-11 18:09
926,616,79,675,PAYMENT,2017-07-16 18:08
927,616,79,100,PAYMENT,2017-07-16 18:08
7646,616,79,625,PAYMENT,2017-11-12 17:08
7647,616,79,100,PAYMENT,2017-11-12 17:08
73,21,79,500,PAYMENT,2017-07-02 18:08
74,21,79,65,PAYMENT,2017-07-02 18:08
14286,1132,80,20050.04,PAYMENT,2018-03-04 17:08
16428,1132,80,1666.67,PAYMENT,2018-04-04 18:08
14639,1132,80,266.66,PAYMENT,2018-03-07 17:08
23701,1132,80,266.66,PAYMENT,2018-07-04 18:08
14638,1132,80,1716.67,PAYMENT,2018-03-07 17:08
21099,1132,80,1666.67,PAYMENT,2018-06-04 18:09
18917,1132,80,1666.67,PAYMENT,2018-05-07 18:08
16429,1132,80,266.66,PAYMENT,2018-04-04 18:08
23700,1132,80,1666.67,PAYMENT,2018-07-04 18:08
18918,1132,80,266.66,PAYMENT,2018-05-07 18:08
14287,1132,80,50,PAYMENT,2018-03-04 17:08
21100,1132,80,266.66,PAYMENT,2018-06-04 18:09
10652,807,81,300,PAYMENT,2018-01-03 17:08
23608,807,81,300,PAYMENT,2018-07-03 18:08
20998,807,81,300,PAYMENT,2018-06-03 18:08
14406,807,81,300,PAYMENT,2018-03-04 17:08
5440,807,81,50,PAYMENT,2017-10-03 17:08
20997,807,81,2000,PAYMENT,2018-06-03 18:08
7300,807,81,300,PAYMENT,2017-11-05 17:08
5439,807,81,24050,PAYMENT,2017-10-03 17:08
18649,807,81,300,PAYMENT,2018-05-03 18:08
12496,807,81,300,PAYMENT,2018-02-04 17:08
10651,807,81,2000,PAYMENT,2018-01-03 17:08
16351,807,81,300,PAYMENT,2018-04-03 18:08
5776,807,81,2050,PAYMENT,2017-10-08 17:08
12495,807,81,2000,PAYMENT,2018-02-04 17:08
16350,807,81,2000,PAYMENT,2018-04-03 18:08
23607,807,81,2000,PAYMENT,2018-07-03 18:08
8925,807,81,300,PAYMENT,2017-12-03 17:08
18648,807,81,2000,PAYMENT,2018-05-03 18:08
7299,807,81,2000,PAYMENT,2017-11-05 17:08
8924,807,81,2000,PAYMENT,2017-12-03 17:08
14405,807,81,2000,PAYMENT,2018-03-04 17:08
5777,807,81,300,PAYMENT,2017-10-08 17:08
12310,1053,82,883.33,PAYMENT,2018-01-31 17:08
20602,1053,82,133.33,PAYMENT,2018-05-28 18:08
14118,1053,82,833.33,PAYMENT,2018-02-27 17:08
12311,1053,82,133.33,PAYMENT,2018-01-31 17:08
18255,1053,82,133.33,PAYMENT,2018-04-29 18:08
23209,1053,82,833.33,PAYMENT,2018-06-28 18:08
16089,1053,82,833.33,PAYMENT,2018-03-28 17:08
12049,1053,82,50,PAYMENT,2018-01-28 17:08
20601,1053,82,833.33,PAYMENT,2018-05-28 18:08
16090,1053,82,133.33,PAYMENT,2018-03-28 17:08
23210,1053,82,133.33,PAYMENT,2018-06-28 18:08
14119,1053,82,133.33,PAYMENT,2018-02-27 17:08
12048,1053,82,10049.96,PAYMENT,2018-01-28 17:08
18254,1053,82,833.33,PAYMENT,2018-04-29 18:08
19407,464,83,513.54,PAYMENT,2018-05-13 18:08
14860,464,83,181.25,PAYMENT,2018-03-11 17:08
19406,464,83,181.25,PAYMENT,2018-05-13 18:08
4132,464,83,1208.33,PAYMENT,2017-09-10 18:09
4133,464,83,181.25,PAYMENT,2017-09-10 18:09
9271,464,83,1208.33,PAYMENT,2017-12-10 17:08
9272,464,83,181.25,PAYMENT,2017-12-10 17:08
2423,464,83,1208.33,PAYMENT,2017-08-09 18:08
2424,464,83,181.25,PAYMENT,2017-08-09 18:08
10988,464,83,1208.33,PAYMENT,2018-01-09 17:08
10989,464,83,181.25,PAYMENT,2018-01-09 17:08
14859,464,83,1208.33,PAYMENT,2018-03-11 17:08
5834,464,83,1208.33,PAYMENT,2017-10-09 17:08
5835,464,83,181.25,PAYMENT,2017-10-09 17:08
16963,464,83,694.79,PAYMENT,2018-04-11 18:08
12931,464,83,1208.33,PAYMENT,2018-02-11 17:08
12932,464,83,181.25,PAYMENT,2018-02-11 17:08
7549,464,83,1208.33,PAYMENT,2017-11-09 17:08
7550,464,83,181.25,PAYMENT,2017-11-09 17:08
509,464,83,1208.33,PAYMENT,2017-07-09 18:08
510,464,83,181.25,PAYMENT,2017-07-09 18:08
1717,104,84,23.33,PAYMENT,2017-07-30 18:08
1716,104,84,166.67,PAYMENT,2017-07-30 18:08
22245,1467,85,148.5,PAYMENT,2018-06-17 18:08
21838,1467,85,22049.96,PAYMENT,2018-06-13 18:09
22244,1467,85,1883.33,PAYMENT,2018-06-17 18:08
21839,1467,85,50,PAYMENT,2018-06-13 18:09
24629,1467,85,1833.33,PAYMENT,2018-07-15 18:09
24630,1467,85,148.5,PAYMENT,2018-07-15 18:09
20216,1265,86,2500,PAYMENT,2018-05-22 18:08
22901,1265,86,2500,PAYMENT,2018-06-24 18:08
25359,1265,86,2500,PAYMENT,2018-07-22 18:08
25360,1265,86,400,PAYMENT,2018-07-22 18:08
17609,1265,86,30050,PAYMENT,2018-04-22 18:08
18052,1265,86,400,PAYMENT,2018-04-25 18:08
22902,1265,86,400,PAYMENT,2018-06-24 18:08
20217,1265,86,400,PAYMENT,2018-05-22 18:08
18051,1265,86,2550,PAYMENT,2018-04-25 18:08
17610,1265,86,50,PAYMENT,2018-04-22 18:08
4204,560,87,583.33,PAYMENT,2017-09-11 18:09
4205,560,87,93.33,PAYMENT,2017-09-11 18:09
19248,560,87,93.33,PAYMENT,2018-05-13 18:08
14808,560,87,93.33,PAYMENT,2018-03-11 17:08
9354,560,87,583.33,PAYMENT,2017-12-11 17:08
9355,560,87,93.33,PAYMENT,2017-12-11 17:08
14807,560,87,583.33,PAYMENT,2018-03-11 17:08
2588,560,87,583.33,PAYMENT,2017-08-13 18:09
2589,560,87,93.33,PAYMENT,2017-08-13 18:09
659,560,87,583.33,PAYMENT,2017-07-11 18:08
660,560,87,93.33,PAYMENT,2017-07-11 18:08
16901,560,87,93.33,PAYMENT,2018-04-11 18:08
11124,560,87,583.33,PAYMENT,2018-01-11 17:08
11125,560,87,93.33,PAYMENT,2018-01-11 17:08
16900,560,87,583.33,PAYMENT,2018-04-11 18:08
12877,560,87,583.33,PAYMENT,2018-02-11 17:08
5943,560,87,583.33,PAYMENT,2017-10-11 17:08
5944,560,87,93.33,PAYMENT,2017-10-11 17:08
12878,560,87,93.33,PAYMENT,2018-02-11 17:08
19247,560,87,583.33,PAYMENT,2018-05-13 18:08
7640,560,87,583.33,PAYMENT,2017-11-12 17:08
7641,560,87,93.33,PAYMENT,2017-11-12 17:08
1158,648,88,5050.04,PAYMENT,2017-07-19 18:08
1159,648,88,50,PAYMENT,2017-07-19 18:08
4720,648,88,416.67,PAYMENT,2017-09-19 18:08
4721,648,88,66.66,PAYMENT,2017-09-19 18:08
9899,648,88,416.67,PAYMENT,2017-12-19 17:08
9900,648,88,66.66,PAYMENT,2017-12-19 17:08
10015,648,88,416.67,DEFAULT,2017-12-21 17:08
10016,648,88,66.66,DEFAULT,2017-12-21 17:08
10355,648,88,416.67,PAYMENT,2017-12-27 17:08
10356,648,88,66.66,PAYMENT,2017-12-27 17:08
10452,648,88,416.67,DEFAULT,2018-01-01 17:08
10453,648,88,66.66,DEFAULT,2018-01-01 17:08
1350,648,88,466.67,PAYMENT,2017-07-23 18:08
1351,648,88,66.66,PAYMENT,2017-07-23 18:08
11451,648,88,416.67,PAYMENT,2018-01-16 17:08
11452,648,88,66.66,PAYMENT,2018-01-16 17:08
11578,648,88,416.67,DEFAULT,2018-01-18 17:08
11579,648,88,66.66,DEFAULT,2018-01-18 17:08
11848,648,88,83.33,PAYMENT,2018-01-21 17:08
11849,648,88,150,PAYMENT,2018-01-21 17:08
11858,648,88,83.33,DEFAULT,2018-01-22 17:08
11859,648,88,150,DEFAULT,2018-01-22 17:08
2994,648,88,416.67,PAYMENT,2017-08-20 18:09
2995,648,88,66.66,PAYMENT,2017-08-20 18:09
12175,648,88,2916.69,PAYMENT,2018-01-29 17:08
12180,648,88,0.01,DEFAULT,2018-01-29 17:08
6370,648,88,416.67,PAYMENT,2017-10-19 17:08
6371,648,88,66.66,PAYMENT,2017-10-19 17:08
8042,648,88,416.67,PAYMENT,2017-11-19 17:08
8043,648,88,66.66,PAYMENT,2017-11-19 17:08
25055,910,89,750,PAYMENT,2018-07-19 18:09
8360,910,89,800,PAYMENT,2017-11-22 17:08
11756,910,89,750,PAYMENT,2018-01-21 17:08
22439,910,89,750,PAYMENT,2018-06-19 18:08
17544,910,89,120,PAYMENT,2018-04-19 18:08
15470,910,89,750,PAYMENT,2018-03-19 17:08
22440,910,89,120,PAYMENT,2018-06-19 18:08
17543,910,89,750,PAYMENT,2018-04-19 18:08
8361,910,89,120,PAYMENT,2017-11-22 17:08
19920,910,89,750,PAYMENT,2018-05-20 18:08
13543,910,89,750,PAYMENT,2018-02-19 17:08
13544,910,89,120,PAYMENT,2018-02-19 17:08
15471,910,89,120,PAYMENT,2018-03-19 17:08
11757,910,89,120,PAYMENT,2018-01-21 17:08
9910,910,89,120,PAYMENT,2017-12-19 17:08
19921,910,89,120,PAYMENT,2018-05-20 18:08
9909,910,89,750,PAYMENT,2017-12-19 17:08
7988,910,89,9050,PAYMENT,2017-11-19 17:08
25056,910,89,120,PAYMENT,2018-07-19 18:09
7989,910,89,50,PAYMENT,2017-11-19 17:08
7902,3,90,542,PAYMENT,2017-11-16 17:08
1006,3,90,542,PAYMENT,2017-07-17 18:08
4826,3,90,542,PAYMENT,2017-09-21 18:08
16144,3,90,500,PAYMENT,2018-04-02 18:08
9568,3,90,542,PAYMENT,2017-12-17 17:08
25399,3,90,10,DEFAULT,2018-07-23 18:08
9937,3,90,542,PAYMENT,2017-12-20 17:08
2698,3,90,542,PAYMENT,2017-08-15 18:09
25395,3,90,555,PAYMENT,2018-07-23 18:08
21406,3,90,10,DEFAULT,2018-06-10 18:09
21405,3,90,518,PAYMENT,2018-06-10 18:09
6147,3,90,542,PAYMENT,2017-10-16 17:08
11628,757,91,1000,PAYMENT,2018-01-18 17:08
4243,757,91,12050,PAYMENT,2017-09-12 18:09
4244,757,91,50,PAYMENT,2017-09-12 18:09
22349,757,91,1000,PAYMENT,2018-06-18 18:08
22350,757,91,160,PAYMENT,2018-06-18 18:08
4400,757,91,1050,PAYMENT,2017-09-14 18:09
4401,757,91,160,PAYMENT,2017-09-14 18:09
9808,757,91,1000,PAYMENT,2017-12-18 17:08
9809,757,91,160,PAYMENT,2017-12-18 17:08
19670,757,91,160,PAYMENT,2018-05-16 18:08
13429,757,91,160,PAYMENT,2018-02-18 17:08
11629,757,91,160,PAYMENT,2018-01-18 17:08
19669,757,91,1000,PAYMENT,2018-05-16 18:08
6318,757,91,1000,PAYMENT,2017-10-18 17:08
6319,757,91,160,PAYMENT,2017-10-18 17:08
15349,757,91,160,PAYMENT,2018-03-18 17:08
13428,757,91,1000,PAYMENT,2018-02-18 17:08
19958,757,91,1000,PAYMENT,2018-05-20 18:08
15348,757,91,1000,PAYMENT,2018-03-18 17:08
8106,757,91,1000,PAYMENT,2017-11-19 17:08
8107,757,91,160,PAYMENT,2017-11-19 17:08
3214,166,91,833.33,PAYMENT,2017-08-22 18:09
3215,166,91,100,PAYMENT,2017-08-22 18:09
1378,166,91,833.33,PAYMENT,2017-07-23 18:08
1379,166,91,100,PAYMENT,2017-07-23 18:08
19959,757,91,160,PAYMENT,2018-05-20 18:08
22258,1033,92,2083.33,PAYMENT,2018-06-17 18:08
4152,415,92,1666.67,PAYMENT,2017-09-10 18:09
11429,1033,92,25049.96,PAYMENT,2018-01-16 17:08
4153,415,92,249.99,PAYMENT,2017-09-10 18:09
11843,1033,92,312.5,PAYMENT,2018-01-21 17:08
535,415,92,1666.67,PAYMENT,2017-07-09 18:08
24767,1033,92,312.5,PAYMENT,2018-07-16 18:09
536,415,92,249.99,PAYMENT,2017-07-09 18:08
15402,1033,92,2083.33,PAYMENT,2018-03-18 17:08
9285,415,92,1666.67,PAYMENT,2017-12-10 17:08
17338,1033,92,312.5,PAYMENT,2018-04-16 18:08
9286,415,92,249.99,PAYMENT,2017-12-10 17:08
19687,1033,92,2083.33,PAYMENT,2018-05-16 18:08
2429,415,92,1666.67,PAYMENT,2017-08-09 18:08
24766,1033,92,2083.33,PAYMENT,2018-07-16 18:09
2430,415,92,249.99,PAYMENT,2017-08-09 18:08
19688,1033,92,312.5,PAYMENT,2018-05-16 18:08
10990,415,92,1666.67,PAYMENT,2018-01-09 17:08
17337,1033,92,2083.33,PAYMENT,2018-04-16 18:08
10991,415,92,249.99,PAYMENT,2018-01-09 17:08
15403,1033,92,312.5,PAYMENT,2018-03-18 17:08
11161,415,92,1666.67,PAYMENT,2018-01-14 17:08
13490,1033,92,2083.33,PAYMENT,2018-02-18 17:08
11162,415,92,249.99,PAYMENT,2018-01-14 17:08
11842,1033,92,2133.33,PAYMENT,2018-01-21 17:08
5838,415,92,1666.67,PAYMENT,2017-10-09 17:08
22259,1033,92,312.5,PAYMENT,2018-06-17 18:08
5839,415,92,249.99,PAYMENT,2017-10-09 17:08
13491,1033,92,312.5,PAYMENT,2018-02-18 17:08
7553,415,92,1666.67,PAYMENT,2017-11-09 17:08
11430,1033,92,50,PAYMENT,2018-01-16 17:08
7554,415,92,249.99,PAYMENT,2017-11-09 17:08
20839,515,93,150,PAYMENT,2018-05-31 18:08
17258,515,93,150,PAYMENT,2018-04-16 18:08
19405,515,93,150,PAYMENT,2018-05-13 18:08
17263,515,93,294.7,PAYMENT,2018-04-16 18:08
23840,515,93,150,PAYMENT,2018-07-05 18:08
8438,515,93,150,PAYMENT,2017-11-23 17:08
23291,515,93,93.33,PAYMENT,2018-06-28 18:08
16039,515,93,150,PAYMENT,2018-03-27 17:08
23292,515,93,56.67,PAYMENT,2018-06-28 18:08
8789,515,93,150,PAYMENT,2017-11-30 17:08
24455,515,93,150,PAYMENT,2018-07-12 18:09
9160,515,93,150,PAYMENT,2017-12-07 17:08
20380,515,93,150,PAYMENT,2018-05-24 18:08
9567,515,93,150,PAYMENT,2017-12-14 17:08
21388,515,93,150,PAYMENT,2018-06-07 18:09
14582,515,93,583.33,DEFAULT,2018-03-07 17:08
19184,515,93,150,DEFAULT,2018-05-13 18:08
17257,515,93,150,PAYMENT,2018-04-16 18:08
25106,515,93,150,PAYMENT,2018-07-19 18:09
14579,515,93,93.33,PAYMENT,2018-03-07 17:08
17270,515,93,150,DEFAULT,2018-04-16 18:08
10526,515,93,150,PAYMENT,2018-01-02 17:08
17262,515,93,93.33,PAYMENT,2018-04-16 18:08
17259,515,93,150,PAYMENT,2018-04-16 18:08
1362,515,93,583.33,PAYMENT,2017-07-23 18:08
1363,515,93,93.33,PAYMENT,2017-07-23 18:08
5591,515,93,93.33,PAYMENT,2017-10-05 17:08
5592,515,93,244.67,PAYMENT,2017-10-05 17:08
14644,515,93,150,PAYMENT,2018-03-07 17:08
17261,515,93,61.97,PAYMENT,2018-04-16 18:08
17260,515,93,150,PAYMENT,2018-04-16 18:08
14580,515,93,508.65,PAYMENT,2018-03-07 17:08
11493,515,93,150,PAYMENT,2018-01-16 17:08
14581,515,93,1353.32,DEFAULT,2018-03-07 17:08
11932,515,93,150,PAYMENT,2018-01-23 17:08
12268,515,93,150,PAYMENT,2018-01-30 17:08
17504,515,93,150,PAYMENT,2018-04-18 18:08
3133,515,93,583.33,PAYMENT,2017-08-21 18:09
3134,515,93,93.33,PAYMENT,2017-08-21 18:09
12572,515,93,150,PAYMENT,2018-02-05 17:08
18559,515,93,150,PAYMENT,2018-05-02 18:08
17268,515,93,150,DEFAULT,2018-04-16 18:08
17265,515,93,150,DEFAULT,2018-04-16 18:08
19098,515,93,150,PAYMENT,2018-05-09 18:08
17264,515,93,150,DEFAULT,2018-04-16 18:08
17269,515,93,150,DEFAULT,2018-04-16 18:08
13115,515,93,150,PAYMENT,2018-02-13 17:08
14577,515,93,93.33,PAYMENT,2018-03-07 17:08
14585,515,93,74.68,PAYMENT,2018-03-07 17:08
14578,515,93,583.33,PAYMENT,2018-03-07 17:08
14584,515,93,93.33,PAYMENT,2018-03-07 17:08
14583,515,93,93.33,DEFAULT,2018-03-07 17:08
